BHK,Size,Bathroom,Rent,Current Floor,Total Floors,Area Type_Super Area,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2,2561,3,40341,4.0,13.0,1,0,0,0,0,1,0,0,1
4,2651,3,40165,3.0,11.0,0,1,0,0,0,0,1,0,0
2,1452,2,63425,1.0,1.0,0,0,0,0,0,0,0,0,1
1,873,2,5418,1.0,7.0,1,1,0,0,0,1,0,0,1
3,2700,1,56236,0.0,4.0,0,1,0,0,0,0,1,0,1
2,1304,2,42357,1.0,15.0,1,1,0,0,0,0,0,0,0
1,2345,2,42972,2.0,7.0,1,0,1,0,0,0,0,0,1
4,785,3,45657,5.0,15.0,1,0,0,1,0,0,1,0,1
2,461,1,54690,5.0,8.0,0,0,1,0,0,0,0,0,1
3,914,1,74975,7.0,1.0,1,1,0,0,0,1,0,1,0
4,829,2,61040,9.0,13.0,1,1,0,0,0,0,0,0,1
4,979,3,31794,6.0,13.0,0,0,1,0,0,1,0,1,0
1,1960,3,14905,3.0,7.0,0,0,0,0,0,1,0,0,1
2,1564,3,71401,5.0,12.0,1,0,0,1,0,1,0,1,0
4,1723,3,31926,5.0,14.0,0,0,0,0,0,0,1,0,1
3,2758,2,51052,2.0,16.0,0,0,0,1,0,0,0,1,0
2,870,3,49228,9.0,4.0,0,0,0,0,1,0,1,1,0
3,1816,1,36046,4.0,9.0,0,0,0,1,0,0,1,1,0
4,2065,1,9671,7.0,3.0,0,0,0,0,0,1,0,0,1
3,1868,2,65971,5.0,10.0,1,0,0,1,0,0,1,0,0
1,1208,3,55187,0.0,19.0,1,0,0,0,1,0,0,1,0
3,571,3,29871,9.0,12.0,1,0,0,0,1,0,1,1,0
2,430,3,71962,6.0,7.0,0,1,0,0,0,0,1,1,0
3,446,3,69140,1.0,19.0,0,0,0,0,1,1,0,1,0
3,529,2,38460,6.0,12.0,1,0,1,0,0,1,0,1,0
1,2799,3,34171,5.0,7.0,1,0,0,0,0,0,1,0,0
3,1377,2,61745,9.0,10.0,1,0,1,0,0,1,0,0,1
3,2045,3,38835,8.0,5.0,0,0,1,0,0,0,1,0,0
4,2004,3,71668,1.0,9.0,1,0,0,0,0,0,0,0,1
4,457,1,63465,6.0,10.0,0,0,1,0,0,0,0,0,0
2,1529,2,12612,4.0,7.0,1,0,1,0,0,1,0,0,1
4,1753,1,14433,4.0,15.0,1,0,1,0,0,0,0,1,0
4,1167,2,5946,2.0,10.0,0,0,0,0,1,0,0,0,1
4,1082,3,49107,7.0,9.0,0,0,0,0,0,0,1,0,1
4,2408,3,6615,5.0,2.0,1,0,0,0,0,1,0,1,0
1,2733,2,78790,2.0,13.0,1,0,0,0,0,0,0,1,0
4,2190,1,60221,9.0,15.0,1,0,1,0,0,1,0,0,1
1,1877,2,38161,5.0,1.0,0,0,0,0,1,1,0,0,1
1,1285,2,37598,1.0,11.0,0,0,0,0,0,1,0,1,0
4,796,3,5388,7.0,3.0,1,0,0,1,0,0,0,0,0
3,1938,1,54739,1.0,16.0,1,0,0,0,0,1,0,1,0
1,2473,2,34307,5.0,1.0,1,1,0,0,0,1,0,0,1
3,712,1,78205,9.0,6.0,0,0,0,1,0,0,1,0,1
3,2573,1,62623,8.0,7.0,1,0,0,0,0,0,1,0,1
4,1988,2,65816,8.0,2.0,1,0,1,0,0,0,1,1,0
2,1621,1,69885,4.0,9.0,0,0,0,0,0,0,1,1,0
4,1210,3,50241,6.0,14.0,1,0,0,0,1,1,0,0,0
2,2635,3,57137,5.0,16.0,1,0,0,0,1,0,1,0,1
2,2432,3,26014,6.0,10.0,0,0,0,0,0,0,1,0,1
4,1907,3,39198,4.0,6.0,0,0,1,0,0,0,0,1,0
4,849,1,19309,0.0,1.0,1,0,1,0,0,0,1,0,1
2,2970,3,34925,1.0,14.0,0,0,1,0,0,0,1,0,0
4,2294,2,21176,3.0,9.0,0,0,0,0,0,0,0,1,0
2,1777,3,75603,6.0,6.0,0,0,0,0,0,1,0,0,1
3,996,2,23422,0.0,11.0,0,1,0,0,0,1,0,1,0
4,2547,2,25517,3.0,9.0,0,0,0,0,1,0,0,1,0
3,1015,3,59503,2.0,4.0,0,0,0,1,0,0,0,0,0
1,1347,3,33514,7.0,3.0,0,0,0,1,0,1,0,1,0
3,1981,1,7215,2.0,1.0,1,0,0,0,1,0,1,0,1
3,955,2,21486,6.0,6.0,0,1,0,0,0,0,0,0,0
2,677,3,79482,5.0,3.0,0,0,0,0,1,0,0,1,0
3,2413,1,17249,2.0,16.0,0,1,0,0,0,0,0,0,1
4,890,3,28187,9.0,17.0,0,1,0,0,0,1,0,1,0
2,654,3,58613,6.0,13.0,1,0,1,0,0,1,0,1,0
1,2828,3,44064,9.0,7.0,1,0,0,0,1,1,0,0,0
4,1291,2,76998,7.0,6.0,0,0,0,1,0,1,0,0,0
1,941,3,47790,7.0,1.0,1,0,0,0,0,1,0,0,0
3,1687,1,51783,0.0,12.0,1,0,0,0,0,0,1,0,0
4,2033,3,70618,3.0,3.0,1,0,0,0,1,0,1,0,1
4,1224,3,47271,5.0,16.0,1,0,0,0,0,1,0,1,0
1,1752,1,29347,8.0,11.0,1,1,0,0,0,1,0,0,0
4,680,1,60142,3.0,13.0,0,0,0,0,0,1,0,0,1
4,1698,2,65683,6.0,19.0,0,1,0,0,0,0,0,0,0
4,1172,2,76288,2.0,12.0,0,1,0,0,0,0,0,1,0
3,727,2,65791,2.0,8.0,1,0,0,1,0,1,0,0,0
1,2658,2,8668,5.0,9.0,0,0,0,0,0,1,0,1,0
4,1322,1,55767,8.0,17.0,1,0,0,1,0,0,0,1,0
2,951,3,39830,5.0,4.0,0,0,0,0,0,0,0,0,1
2,2473,3,46739,3.0,19.0,0,1,0,0,0,0,0,0,0
2,2474,3,55210,8.0,2.0,0,0,0,0,0,0,0,0,0
2,1101,2,40166,0.0,15.0,0,0,0,1,0,0,0,1,0
3,2319,1,16196,9.0,3.0,1,0,1,0,0,1,0,0,0
4,2860,1,23714,3.0,4.0,0,0,0,1,0,1,0,1,0
1,566,1,50692,5.0,1.0,0,0,1,0,0,0,0,0,1
4,568,3,55911,0.0,18.0,1,0,0,0,1,1,0,0,0
3,628,2,50580,3.0,15.0,1,0,0,1,0,0,0,1,0
2,2402,1,59181,8.0,10.0,0,0,0,0,0,0,0,0,0
3,766,2,58028,8.0,17.0,0,0,1,0,0,0,0,0,0
4,927,1,32066,8.0,12.0,1,0,0,0,0,1,0,0,1
1,1190,2,69631,3.0,12.0,1,0,1,0,0,1,0,1,0
3,923,1,48281,4.0,16.0,0,0,0,1,0,1,0,0,1
1,1495,2,54711,0.0,15.0,1,0,0,1,0,1,0,0,1
3,2068,1,75977,7.0,2.0,1,0,0,0,0,0,1,0,1
1,2553,1,52024,7.0,10.0,0,0,0,1,0,0,0,1,0
1,2308,2,56769,6.0,10.0,0,0,0,0,0,0,0,1,0
2,1705,2,15146,8.0,4.0,0,1,0,0,0,1,0,0,0
1,532,3,38357,8.0,4.0,1,0,1,0,0,1,0,1,0
2,2981,2,60499,2.0,11.0,0,0,0,0,0,0,1,0,1
4,2716,1,21313,2.0,18.0,0,0,1,0,0,0,0,1,0
4,2042,1,32398,9.0,19.0,0,1,0,0,0,0,0,0,0
2,2288,2,14324,7.0,11.0,1,0,1,0,0,1,0,0,1
2,2170,3,12432,7.0,2.0,0,0,0,0,0,1,0,0,0
3,417,2,25867,1.0,2.0,0,0,0,1,0,0,1,1,0
3,2177,1,39359,9.0,15.0,1,0,1,0,0,0,0,0,0
3,516,1,74943,5.0,12.0,1,0,1,0,0,0,1,0,0
4,1197,3,35971,0.0,18.0,0,1,0,0,0,0,0,1,0
3,2998,2,55759,0.0,15.0,0,0,0,0,1,1,0,0,0
1,2111,1,41492,6.0,6.0,0,0,0,1,0,0,1,1,0
1,1152,1,58006,1.0,2.0,1,0,0,0,0,1,0,0,1
3,2869,1,46069,1.0,8.0,0,1,0,0,0,0,0,0,0
1,1792,2,35291,6.0,1.0,0,0,0,0,0,0,0,0,1
4,2497,2,22152,3.0,11.0,1,0,0,0,0,0,1,1,0
1,1077,3,70674,3.0,7.0,1,0,1,0,0,1,0,1,0
4,505,1,54372,1.0,4.0,0,1,0,0,0,0,0,0,0
2,1057,1,58079,0.0,11.0,1,1,0,0,0,0,0,0,0
2,2346,3,56539,3.0,11.0,0,0,0,1,0,0,1,1,0
2,1848,1,7525,0.0,2.0,0,0,0,0,1,0,1,1,0
2,1495,3,14637,1.0,16.0,1,0,0,0,0,1,0,0,1
1,1387,3,53324,9.0,16.0,1,0,0,1,0,0,1,0,1
3,2208,1,61108,2.0,8.0,1,0,0,1,0,0,0,0,0
1,2182,2,39377,5.0,2.0,1,0,0,0,0,1,0,0,0
4,845,2,65207,5.0,1.0,0,0,1,0,0,1,0,0,0
1,2348,2,27368,8.0,4.0,1,0,1,0,0,1,0,0,0
1,2517,2,30736,3.0,9.0,1,0,0,0,0,0,0,0,0
4,2397,1,22753,2.0,5.0,0,1,0,0,0,0,1,0,0
2,2597,3,8571,0.0,19.0,0,0,0,0,1,1,0,0,0
2,1173,3,31798,0.0,10.0,0,0,1,0,0,0,0,0,0
2,1961,1,38256,5.0,12.0,1,0,0,0,1,0,1,0,1
3,2075,2,52419,9.0,2.0,0,0,0,1,0,1,0,1,0
4,1522,3,35624,7.0,14.0,1,0,0,1,0,0,1,1,0
4,1701,1,14056,1.0,4.0,1,0,0,0,0,0,1,0,0
1,1986,1,68279,2.0,9.0,1,0,0,0,0,0,1,1,0
3,2086,2,23564,1.0,19.0,1,0,0,0,0,0,0,0,0
2,1343,1,16220,6.0,4.0,0,0,1,0,0,1,0,0,1
3,854,3,16290,5.0,19.0,0,0,0,0,1,1,0,0,0
4,1527,3,57480,0.0,16.0,0,0,0,1,0,1,0,0,1
4,1345,1,25018,5.0,4.0,0,0,0,0,1,0,0,0,1
1,1000,3,60138,1.0,5.0,0,0,1,0,0,0,1,0,1
1,1124,1,14006,5.0,6.0,1,0,0,0,1,0,0,0,0
4,2680,3,48926,8.0,2.0,1,0,0,0,1,1,0,0,1
2,1817,2,31265,5.0,9.0,1,0,0,0,0,0,1,0,0
2,1924,3,20908,3.0,12.0,1,0,0,0,1,0,0,0,1
3,650,2,76165,5.0,17.0,0,0,0,0,1,0,0,0,1
4,1944,2,23049,4.0,13.0,1,0,0,0,1,0,0,1,0
4,478,1,15827,9.0,15.0,1,1,0,0,0,0,0,0,0
2,1297,2,74522,1.0,18.0,1,0,0,1,0,0,1,1,0
2,1180,3,45954,1.0,11.0,1,0,0,1,0,0,0,0,1
4,625,3,72359,3.0,15.0,1,0,0,0,1,0,1,1,0
1,1474,2,67934,5.0,11.0,1,0,0,0,0,0,0,0,1
4,1609,1,59980,1.0,16.0,0,0,0,0,0,1,0,1,0
4,1457,2,59582,9.0,12.0,0,0,0,0,0,0,0,1,0
2,1202,3,5610,8.0,13.0,1,0,0,1,0,0,0,0,0
2,1141,3,41636,5.0,6.0,1,0,1,0,0,1,0,0,0
1,2578,2,16884,2.0,11.0,1,0,0,0,1,0,1,1,0
1,1103,2,56315,9.0,15.0,1,0,0,1,0,0,0,1,0
3,2944,2,55901,6.0,8.0,1,0,0,0,0,0,0,0,0
4,1826,3,26556,4.0,2.0,0,0,0,1,0,1,0,0,1
2,2770,3,51676,2.0,9.0,0,0,0,1,0,0,1,0,1
1,1014,3,16018,5.0,8.0,1,0,0,1,0,1,0,0,1
3,728,1,41599,7.0,14.0,0,0,0,0,0,0,0,0,1
3,1795,3,72915,4.0,17.0,1,0,1,0,0,0,1,1,0
2,1883,3,27489,5.0,7.0,1,1,0,0,0,0,0,0,1
2,532,1,53071,8.0,16.0,0,0,0,0,1,1,0,1,0
3,1234,1,17394,1.0,13.0,0,0,0,0,1,0,0,1,0
1,520,1,19417,1.0,10.0,0,0,0,1,0,1,0,0,1
3,1875,1,32849,0.0,18.0,0,0,1,0,0,1,0,0,1
4,1364,1,40207,2.0,2.0,1,0,0,0,0,0,1,0,1
4,528,1,66669,3.0,11.0,0,1,0,0,0,1,0,0,0
2,1998,2,29290,2.0,9.0,0,1,0,0,0,0,1,1,0
1,2476,2,20115,9.0,2.0,0,0,0,1,0,0,1,0,1
1,1947,2,37752,6.0,15.0,1,0,0,1,0,0,1,0,0
4,732,2,51402,2.0,10.0,1,0,0,0,0,0,1,1,0
3,1553,3,29241,7.0,14.0,1,0,0,0,0,0,1,1,0
2,1716,1,54021,3.0,11.0,0,0,0,0,0,1,0,1,0
3,1596,3,43197,2.0,17.0,0,0,0,1,0,1,0,0,1
3,1829,1,69079,6.0,11.0,0,0,1,0,0,0,1,0,1
3,755,1,41533,1.0,14.0,1,0,0,1,0,1,0,1,0
1,538,3,79381,5.0,9.0,0,0,0,1,0,0,1,1,0
4,1926,2,72203,5.0,3.0,0,1,0,0,0,1,0,0,0
1,1597,3,51963,0.0,12.0,1,0,0,0,0,0,1,0,0
4,428,3,36034,3.0,16.0,0,0,0,0,1,0,0,1,0
2,1330,1,19143,7.0,10.0,0,0,0,0,0,0,0,0,0
2,2943,1,73857,9.0,7.0,0,0,1,0,0,0,1,1,0
3,1413,1,74662,9.0,7.0,0,0,1,0,0,1,0,0,0
4,1227,2,24177,6.0,18.0,1,0,0,0,0,0,1,1,0
4,750,3,79835,8.0,18.0,1,0,0,0,0,1,0,0,1
4,2424,3,51051,0.0,11.0,1,0,0,1,0,0,1,1,0
3,698,2,76721,0.0,17.0,0,0,0,0,1,0,1,0,1
3,2143,3,57937,3.0,4.0,0,0,0,1,0,1,0,1,0
2,2265,3,64778,8.0,13.0,1,1,0,0,0,1,0,0,1
1,1615,1,78993,0.0,3.0,0,1,0,0,0,0,1,0,0
4,2095,2,20942,2.0,8.0,1,0,1,0,0,0,0,0,1
4,2511,1,72659,1.0,6.0,1,0,1,0,0,0,0,0,0
1,1154,2,22894,3.0,6.0,0,0,0,0,1,0,0,1,0
4,1169,1,58927,4.0,12.0,1,0,1,0,0,0,0,0,0
3,1638,3,61160,8.0,9.0,1,1,0,0,0,0,0,0,0
3,1233,2,41190,0.0,19.0,1,0,0,0,1,1,0,0,0
4,2613,2,13431,0.0,16.0,1,1,0,0,0,0,0,1,0
3,2306,1,62394,2.0,14.0,1,0,0,0,0,1,0,0,1
3,1964,2,62819,0.0,16.0,1,0,0,0,0,0,0,0,0
4,1618,3,37338,4.0,12.0,0,0,0,0,1,1,0,1,0
2,905,3,36583,7.0,2.0,1,0,0,1,0,0,0,0,0
1,1757,3,18913,7.0,12.0,1,0,1,0,0,0,0,0,1
3,1860,1,19860,4.0,16.0,0,0,0,0,1,1,0,0,0
2,1816,2,37924,7.0,16.0,0,0,1,0,0,1,0,0,0
3,1572,1,78134,9.0,15.0,1,1,0,0,0,0,1,0,0
3,1160,3,42529,3.0,15.0,0,0,0,1,0,0,0,0,1
1,1232,2,37453,3.0,11.0,0,0,1,0,0,0,0,0,1
3,1828,3,59389,5.0,4.0,1,0,0,0,0,1,0,1,0
1,682,2,59199,8.0,9.0,0,0,0,0,0,1,0,0,0
1,778,2,36444,2.0,5.0,1,1,0,0,0,0,0,0,0
1,597,1,53112,8.0,2.0,1,0,0,0,1,0,0,0,0
2,955,2,23798,2.0,12.0,1,0,1,0,0,1,0,0,0
4,755,3,65147,4.0,10.0,1,1,0,0,0,1,0,0,1
2,1963,2,16441,6.0,13.0,0,0,0,0,0,0,0,0,1
4,1440,3,72691,7.0,8.0,1,0,0,0,0,1,0,0,0
4,778,1,52792,0.0,17.0,0,0,0,0,0,1,0,0,0
1,1079,3,67942,2.0,1.0,0,0,0,1,0,0,0,0,0
3,2953,2,37860,0.0,16.0,1,0,0,1,0,0,1,0,0
1,2179,3,17468,0.0,2.0,1,0,0,0,0,1,0,1,0
3,1298,3,63014,8.0,14.0,0,0,0,0,1,0,1,1,0
4,475,2,39911,6.0,19.0,1,0,0,1,0,1,0,0,0
1,630,3,60123,0.0,17.0,1,0,1,0,0,0,1,0,0
3,2139,2,66333,9.0,6.0,1,0,0,1,0,1,0,0,0
2,1361,1,22986,6.0,6.0,0,0,1,0,0,0,1,1,0
3,2749,3,40719,4.0,2.0,0,0,0,1,0,0,1,0,1
1,2662,1,64116,1.0,17.0,0,0,0,0,0,1,0,1,0
2,2516,3,6310,7.0,7.0,0,0,1,0,0,0,1,1,0
3,792,3,68798,4.0,19.0,1,0,0,0,1,0,0,0,0
3,1508,1,76782,6.0,7.0,1,0,0,1,0,0,0,0,0
3,666,3,25162,1.0,3.0,0,0,0,1,0,0,0,0,1
3,1492,3,21761,2.0,15.0,0,0,0,0,0,0,1,0,0
3,1010,1,24679,0.0,15.0,0,0,1,0,0,1,0,0,0
2,1770,3,79441,6.0,7.0,0,0,0,0,0,0,1,0,1
4,1408,2,17379,3.0,11.0,0,0,1,0,0,1,0,0,0
2,1361,3,52770,0.0,3.0,1,0,0,1,0,0,1,0,0
2,1072,3,64567,4.0,2.0,0,0,0,1,0,1,0,0,0
2,2870,3,18421,6.0,7.0,0,0,0,1,0,0,1,1,0
4,2100,1,53938,9.0,5.0,1,0,0,1,0,0,1,0,0
1,2562,2,15974,9.0,17.0,1,1,0,0,0,0,0,1,0
4,2667,2,7500,3.0,11.0,1,0,0,1,0,0,1,0,0
2,430,3,65490,7.0,15.0,0,0,0,1,0,0,0,0,0
3,1766,1,56015,1.0,17.0,1,0,1,0,0,1,0,1,0
3,1800,1,54643,6.0,6.0,0,0,0,1,0,1,0,1,0
2,1553,2,78649,4.0,13.0,0,0,0,1,0,0,0,0,0
3,1016,1,16805,7.0,11.0,1,0,1,0,0,0,1,0,1
2,938,3,12731,1.0,18.0,0,0,0,1,0,1,0,0,0
3,1270,3,56907,8.0,17.0,0,0,0,1,0,0,1,1,0
4,500,1,16460,5.0,13.0,1,0,0,0,0,0,1,0,0
1,1812,3,16294,2.0,7.0,1,1,0,0,0,0,1,0,0
1,1340,2,15059,3.0,11.0,1,0,1,0,0,1,0,1,0
4,740,3,36856,1.0,7.0,1,0,0,0,0,1,0,0,1
4,1443,1,12817,4.0,16.0,1,0,0,0,1,0,1,0,1
2,437,2,8033,5.0,3.0,1,0,0,0,1,0,0,1,0
2,1059,3,17971,9.0,2.0,1,1,0,0,0,0,0,1,0
2,2433,2,70925,0.0,10.0,1,0,0,0,1,0,0,0,0
3,1960,1,61986,1.0,12.0,1,1,0,0,0,0,1,1,0
2,2056,3,35995,7.0,3.0,1,0,0,0,1,0,0,1,0
4,1449,3,79971,3.0,3.0,0,0,0,0,1,1,0,0,0
1,853,2,24731,5.0,2.0,0,0,0,0,0,0,0,0,0
3,2104,3,5011,2.0,17.0,0,0,0,0,1,0,0,0,0
2,1746,3,23004,8.0,4.0,1,1,0,0,0,0,1,0,1
3,1218,3,27537,5.0,2.0,0,0,0,1,0,1,0,0,1
3,1172,3,29836,7.0,9.0,0,0,0,1,0,1,0,1,0
2,412,1,13511,9.0,11.0,0,0,0,1,0,0,0,0,0
3,1320,3,17473,1.0,2.0,0,1,0,0,0,0,1,1,0
1,1224,2,15468,4.0,7.0,0,1,0,0,0,0,1,1,0
4,2818,1,60965,5.0,4.0,1,0,0,1,0,0,0,0,1
4,1714,2,73368,1.0,12.0,1,0,0,0,1,1,0,0,1
1,2779,2,5015,9.0,1.0,1,0,0,1,0,1,0,1,0
3,2708,2,74402,2.0,16.0,0,0,1,0,0,1,0,0,0
2,2417,1,20986,8.0,15.0,0,1,0,0,0,0,1,0,1
3,1628,1,7345,9.0,7.0,1,0,1,0,0,0,0,0,1
1,1096,1,13450,3.0,18.0,1,0,1,0,0,0,1,0,1
3,1349,3,20349,7.0,12.0,1,1,0,0,0,1,0,1,0
4,2834,2,71599,0.0,2.0,0,0,0,1,0,0,1,0,1
3,2915,1,21659,2.0,7.0,1,0,0,0,0,1,0,0,0
1,1838,2,48751,5.0,14.0,1,0,1,0,0,0,0,0,1
4,468,1,26306,6.0,5.0,1,0,0,1,0,1,0,1,0
3,2181,1,74118,3.0,15.0,1,0,0,0,0,0,0,1,0
3,2647,1,71867,6.0,3.0,1,0,1,0,0,0,1,1,0
4,2663,2,13066,9.0,2.0,0,0,0,1,0,0,1,1,0
2,2369,3,31132,7.0,12.0,0,0,1,0,0,0,1,0,0
4,611,1,71015,2.0,19.0,1,0,0,1,0,1,0,1,0
2,907,1,25893,4.0,3.0,0,0,0,0,1,0,0,0,1
1,2463,1,73582,5.0,2.0,1,0,0,0,1,0,1,0,0
1,1921,3,72024,7.0,13.0,1,1,0,0,0,0,1,1,0
4,731,2,18720,8.0,13.0,0,0,0,0,0,0,0,1,0
4,950,2,32400,6.0,14.0,0,0,1,0,0,1,0,0,0
1,2024,2,33946,2.0,11.0,0,0,1,0,0,0,1,0,1
2,1341,2,31510,9.0,16.0,0,0,0,1,0,1,0,0,0
1,2703,1,53162,9.0,2.0,1,0,0,0,0,1,0,0,1
4,1127,3,35199,8.0,16.0,0,0,1,0,0,1,0,0,1
1,1279,1,29039,4.0,18.0,1,0,0,0,0,0,1,1,0
4,1048,3,24188,9.0,6.0,1,0,0,0,0,0,1,0,0
4,1399,2,12990,6.0,13.0,1,0,0,0,1,0,0,0,0
1,1921,3,13975,1.0,15.0,1,0,1,0,0,0,0,1,0
2,2918,1,9273,0.0,13.0,1,0,1,0,0,1,0,1,0
3,2012,1,76997,6.0,1.0,0,1,0,0,0,0,1,0,1
1,2954,2,45326,2.0,18.0,1,0,0,0,0,1,0,1,0
3,1409,1,56350,6.0,17.0,0,0,0,1,0,0,0,0,0
1,1950,1,13732,7.0,10.0,1,0,0,0,1,1,0,1,0
3,1203,3,77911,6.0,16.0,0,1,0,0,0,1,0,1,0
2,613,1,18660,3.0,18.0,0,0,0,0,1,0,1,1,0
2,568,2,29273,6.0,11.0,1,0,0,1,0,1,0,1,0
1,1377,2,70948,1.0,6.0,1,1,0,0,0,1,0,1,0
4,1728,1,60020,0.0,7.0,0,0,0,0,1,0,1,0,1
3,545,2,31359,3.0,4.0,1,0,0,1,0,0,1,1,0
4,2198,3,76263,9.0,2.0,1,1,0,0,0,0,0,1,0
4,915,3,20907,8.0,10.0,0,0,0,1,0,0,1,0,0
4,852,1,24780,3.0,11.0,0,1,0,0,0,1,0,1,0
2,459,1,9677,8.0,14.0,1,0,1,0,0,0,0,0,0
1,927,3,51548,2.0,1.0,1,0,1,0,0,0,0,0,0
1,1423,2,12122,6.0,4.0,1,0,0,0,1,0,0,0,0
2,2921,1,55794,6.0,16.0,1,0,0,0,0,0,0,0,0
2,1964,1,6294,9.0,15.0,0,0,0,0,0,1,0,0,1
1,1502,2,53070,5.0,4.0,0,0,0,1,0,1,0,0,1
4,832,1,45555,3.0,4.0,1,1,0,0,0,1,0,0,0
3,1576,2,13555,5.0,17.0,0,0,1,0,0,1,0,0,1
3,800,2,7116,1.0,6.0,0,0,0,0,0,0,0,0,1
3,2504,2,15547,5.0,1.0,0,0,1,0,0,1,0,1,0
4,2633,2,17710,7.0,18.0,0,0,0,1,0,0,0,0,1
1,2845,2,73097,4.0,4.0,0,0,0,1,0,0,1,0,0
2,1004,3,43807,4.0,5.0,0,1,0,0,0,1,0,0,0
1,2605,2,45636,9.0,8.0,0,0,0,0,0,0,1,0,0
4,2210,3,36086,9.0,7.0,1,0,0,1,0,0,1,0,0
2,1863,2,60417,8.0,11.0,1,0,0,1,0,1,0,1,0
4,2913,1,40310,0.0,18.0,0,0,1,0,0,0,0,0,1
3,2893,3,44488,7.0,6.0,0,0,0,0,1,0,1,0,0
3,2173,1,58172,9.0,9.0,0,0,0,0,0,1,0,1,0
4,1953,2,6172,9.0,5.0,0,1,0,0,0,0,1,0,0
2,1496,2,44806,6.0,15.0,0,1,0,0,0,0,1,0,1
2,1328,1,58826,4.0,4.0,1,0,1,0,0,1,0,1,0
1,2351,2,33544,2.0,13.0,0,1,0,0,0,0,1,0,1
3,2373,1,31738,0.0,1.0,1,0,0,1,0,0,0,1,0
1,2464,2,48635,5.0,14.0,1,0,0,0,0,0,0,0,0
1,1954,2,31670,8.0,12.0,0,1,0,0,0,0,1,0,0
4,725,3,64665,1.0,9.0,0,0,0,0,0,0,1,0,1
4,1394,1,29688,7.0,14.0,0,1,0,0,0,1,0,0,1
1,1012,2,60840,8.0,2.0,1,0,0,0,1,0,0,1,0
3,2993,1,77078,0.0,13.0,1,0,0,0,1,0,1,0,1
4,995,3,31939,8.0,10.0,1,0,0,0,0,0,0,0,1
1,1320,1,57385,7.0,7.0,0,0,0,0,1,0,1,0,0
1,1241,3,5143,7.0,12.0,0,0,0,0,1,1,0,0,0
1,1625,1,57839,0.0,12.0,0,0,0,1,0,1,0,0,0
1,743,1,76337,9.0,12.0,0,1,0,0,0,0,0,0,0
1,2276,3,32151,8.0,14.0,0,0,0,0,1,0,0,0,0
1,1258,2,59770,5.0,13.0,0,0,0,0,0,0,1,0,0
4,1823,2,77873,1.0,7.0,1,0,0,1,0,0,1,0,0
3,844,2,29535,0.0,3.0,1,0,0,0,1,0,1,1,0
1,2188,1,47980,3.0,12.0,0,0,0,0,0,0,0,0,0
2,621,1,67623,4.0,12.0,0,1,0,0,0,1,0,0,0
4,991,2,13116,2.0,5.0,1,0,0,0,1,1,0,0,0
4,1430,1,63092,0.0,16.0,1,0,0,0,0,0,0,0,0
1,1695,1,52515,8.0,10.0,1,0,0,0,0,1,0,0,0
4,1417,2,18998,9.0,13.0,0,0,1,0,0,0,0,0,1
1,2463,3,35279,3.0,4.0,1,0,0,0,0,0,1,0,1
3,1847,1,70150,0.0,5.0,1,0,1,0,0,0,0,0,0
3,2445,1,57096,8.0,3.0,1,1,0,0,0,1,0,0,0
4,923,1,58955,4.0,16.0,1,1,0,0,0,0,0,0,0
4,2468,1,55360,2.0,19.0,1,0,0,1,0,0,0,1,0
2,2675,3,57885,0.0,18.0,0,0,1,0,0,0,0,0,0
4,2208,2,19905,1.0,8.0,0,0,0,0,0,0,0,1,0
2,1711,1,68706,1.0,9.0,1,0,0,1,0,1,0,1,0
3,1706,2,17300,2.0,10.0,0,0,0,1,0,0,1,0,0
3,2851,1,23202,1.0,17.0,0,1,0,0,0,1,0,0,1
1,1489,3,74030,8.0,13.0,1,0,0,0,0,1,0,0,0
3,2072,2,71021,3.0,7.0,0,0,1,0,0,0,1,0,0
2,836,3,41247,2.0,16.0,0,1,0,0,0,1,0,0,1
4,1228,1,11929,2.0,16.0,1,0,0,1,0,0,1,0,1
1,658,3,50174,1.0,14.0,1,0,0,0,1,0,1,0,0
2,2403,3,33603,9.0,10.0,0,0,0,1,0,0,0,0,0
4,2389,1,50967,2.0,11.0,0,0,0,0,1,1,0,1,0
1,502,1,9937,1.0,11.0,0,1,0,0,0,0,1,0,1
3,1392,2,55175,8.0,19.0,1,0,1,0,0,1,0,1,0
2,1168,1,70772,3.0,10.0,0,0,0,0,0,1,0,1,0
4,1524,2,28070,9.0,3.0,0,0,0,0,1,0,1,1,0
1,1621,3,16476,2.0,8.0,1,0,0,0,0,0,0,1,0
1,2673,3,57369,5.0,1.0,0,1,0,0,0,0,1,0,1
3,2910,2,23339,3.0,6.0,1,1,0,0,0,0,0,0,1
4,636,1,27539,1.0,19.0,0,1,0,0,0,0,1,0,1
3,1544,1,62079,6.0,11.0,1,0,1,0,0,0,1,0,0
3,2953,3,5228,3.0,16.0,0,0,0,0,1,0,0,1,0
4,1166,2,59090,4.0,7.0,0,0,0,0,0,0,0,0,0
4,1390,3,70202,8.0,16.0,1,0,0,1,0,1,0,0,1
4,2159,3,28199,4.0,1.0,1,1,0,0,0,0,1,0,1
2,2720,1,17451,3.0,9.0,1,0,0,0,0,1,0,0,0
